Country,WHO Group,3TC_Actual,3TC_Computed,3TC_Diff,ABC_Actual,ABC_Computed,ABC_Diff,AZT_Actual,AZT_Computed,AZT_Diff,ddl_Actual,ddl_Computed,ddl_Diff,d4T_Actual,d4T_Computed,d4T_Diff,EFV_Actual,EFV_Computed,EFV_Diff,FTC_Actual,FTC_Computed,FTC_Diff,LPV/r_Actual,LPV/r_Computed,LPV/r_Diff,NVP_Actual,NVP_Computed,NVP_Diff,TDF_Actual,TDF_Computed,TDF_Diff,ATV/r_Actual,ATV/r_Computed,ATV/r_Diff,Overall_Actual,Overall_Computed,Overall_Diff
Sao Tome and Principe,A,0.6,0.5984017786527006,-0.0015982213472993667,0.0,0.0023907317331197703,0.0023907317331197703,0.22,0.22259591915251206,0.0025959191525120606,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.4628631151076869,0.0028631151076868866,0.17,0.16851503517372127,-0.0014849648262787452,0.05,0.05026292231420358,0.0002629223142035786,0.24,0.24438688241801337,0.0043868824180133825,0.56,0.5483176204196976,-0.011682379580302493,0.01,0.009403893986518029,-0.0005961060134819715,2.32,2.3071378989581732,-0.012862101041826612
Saudi Arabia,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,A,2452.08,2450.693086826032,-1.3869131739679688,144.93,144.52751535340363,-0.4024846465963776,1014.79,1013.2901381457177,-1.4998618542822442,4.12,4.125381204486342,0.005381204486341495,21.09,21.087541097898914,-0.0024589021010861245,1649.46,1649.4806580027719,0.020658002771824613,567.06,567.0580645264846,-0.0019354735153456204,265.57,265.25529004952534,-0.31470995047465067,1076.33,1075.2298383376055,-1.1001616623943846,1899.79,1864.266150436786,-35.52384956321407,31.33,31.34913160330004,0.0191316033000426,9126.56,9086.362795584011,-40.19720441598838
Serbia,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,A,8.48,8.486824550387647,0.006824550387646511,0.03,0.033906518145240004,0.003906518145240005,3.16,3.156963396287054,-0.0030366037129461176,0.0,0.0,0.0,0.0,0.0,0.0,6.56,6.564549419637816,0.004549419637815966,2.39,2.3899620432976834,-3.7956702316765956e-05,0.71,0.7128531670324187,0.0028531670324187797,3.47,3.466013416884645,-0.00398658311535538,7.93,7.776506702345218,-0.1534932976547818,0.13,0.13337059013045402,0.0033705901304540153,32.86,32.72094980414818,-0.13905019585182288
Sierra Leone,A,230.22,230.1888341508839,-0.03116584911609266,7.36,7.341046800317177,-0.01895319968282294,90.64,90.57828287946882,-0.06171712053118483,0.2,0.19770883819709129,-0.0022911618029087255,1.01,1.0089012958800645,-0.0010987041199355119,166.01,166.03208370535447,0.02208370535447557,59.07,59.07785537302968,0.007855373029677537,22.46,22.447125012698287,-0.012874987301714214,97.67,97.62248364519441,-0.047516354805594574,196.56,192.80176876485876,-3.7582312351412384,3.33,3.3357901880538665,0.005790188053866441,874.52,870.6318806539365,-3.8881193460634904
Singapore,A,2.23,2.2297402135999893,-0.0002597864000106753,0.01,0.009062240379941055,-0.000937759620058945,0.83,0.8328642272094201,0.002864227209420145,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.7187060693838434,-0.001293930616156569,0.63,0.6281295268297538,-0.0018704731702462452,0.19,0.1900374151761462,3.741517614619383e-05,0.91,0.9134888078313765,0.003488807831376506,2.08,2.040146693112493,-0.03985330688750688,0.04,0.03563744803837647,-0.00436255196162353,8.64,8.597812641561339,-0.04218735843866206
Sint Maarten (Dutch part),B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,A,13.46,13.461095211415499,0.0010952114154978432,0.05,0.05373326055288998,0.003733260552889979,5.01,5.0062553135065,-0.0037446864934995716,0.0,0.0,0.0,0.0,0.0,0.0,10.41,10.413966557343517,0.003966557343517252,3.79,3.7906804209143656,0.0006804209143655982,1.13,1.1298364101913194,-0.00016358980868047546,5.5,5.496611429533805,-0.0033885704661953397,12.57,12.335351911186203,-0.23464808881379717,0.21,0.21136123526122308,0.0013612352612230871,52.14,51.89889174990532,-0.24110825009468329
Somalia,A,245.76,245.63515522048237,-0.12484477951761619,18.58,18.524498117510724,-0.055501882489274124,104.79,104.61093778557633,-0.17906221442368064,0.54,0.5430919796584411,0.003091979658441102,2.77,2.7678541436667325,-0.0021458563332674707,157.38,157.42758014563458,0.04758014563458346,53.62,53.63669287872482,0.016692878724825277,29.34,29.297228610334347,-0.04277138966565275,110.02,109.89525144578182,-0.1247485542181721,179.51,176.03087829414972,-3.4791217058502752,3.12,3.120943172766402,0.0009431727664019895,905.41,901.4901117942862,-3.9198882057137325
South Africa,A,30935.22,30901.445043356103,-33.774956643897895,3314.4,3305.1301385950173,-9.269861404982748,14444.81,14410.189505368464,-34.62049463153562,94.26,94.30179373174812,0.04179373174811474,485.39,485.430471305113,0.040471305112987466,17476.86,17476.490801053147,-0.36919894685343024,5577.15,5576.9177157871,-0.23228421289968537,3925.12,3916.765646816944,-8.354353183055991,14886.25,14860.861751383853,-25.388248616147393,18926.67,18579.588409339754,-347.0815906602438,305.56,305.7093109284899,0.14931092848991057,110371.69,109912.83058766574,-458.85941233426274
South Sudan,A,2371.79,2371.8598567369663,0.06985673696635786,90.37,90.12668694472985,-0.2433130552701499,947.7,947.1192907456483,-0.5807092543517456,2.49,2.48962201606421,-0.0003779839357900272,12.69,12.690086360479,8.636047900090205e-05,1677.44,1678.1088349895028,0.6688349895027841,596.55,596.7901316588077,0.24013165880774068,242.19,242.11662967739463,-0.07337032260537057,1016.32,1016.0042009751976,-0.3157990248024589,1983.04,1944.6792093446813,-38.360790655318624,34.54,34.57100734528828,0.03100734528828042,8975.11,8936.555556794761,-38.554443205239295
Spain,A,6334.81,6334.899217982728,0.08921798272785963,64.87,64.7642610007418,-0.1057389992582074,2360.52,2360.1837147119195,-0.3362852880804894,1.2,1.197728251858905,-0.002271748141094987,6.18,6.1842027769609995,0.004202776960999799,4874.83,4875.032385564093,0.20238556409276498,1737.71,1737.765992676038,0.05599267603793123,520.56,520.7087931804211,0.14879318042119394,2587.03,2586.770748147602,-0.25925185239839266,5807.88,5704.694357934318,-103.18564206568226,91.14,91.18797332656223,0.047973326562228635,24386.72,24283.389375553244,-103.3306244467567
Sri Lanka,A,20.85,20.837607193558412,-0.012392806441589244,1.47,1.4662935728472892,-0.003706427152710745,8.95,8.935617678130706,-0.014382321869293335,0.04,0.04168983703369673,0.0016898370336967325,0.21,0.21374299622862827,0.0037429962286282814,13.39,13.39508457918875,0.005084579188748606,4.57,4.5743314747746915,0.004331474774691202,2.39,2.390423228302269,0.0004232283022687078,9.41,9.400287512885514,-0.009712487114486024,15.31,15.01600787432092,-0.29399212567908073,0.26,0.2621578436876241,0.002157843687624117,76.87,76.5332437909585,-0.3367562090415106
Sudan,A,102.12,102.09814633017469,-0.02185366982531889,5.31,5.2999977585007105,-0.010002241499289077,41.93,41.884115568195995,-0.04588443180400503,0.15,0.15057570998045156,0.0005757099804515609,0.77,0.7681650640174678,-0.0018349359825322598,69.54,69.56396941307983,0.023969413079825586,24.39,24.395789122303043,0.005789122303042404,11.09,11.08560658646359,-0.0043934135364089855,44.58,44.553333258538984,-0.026666741461014,81.24,79.65720276794134,-1.5827972320586525,1.42,1.4211026773612656,0.0011026773612656804,382.56,380.87800425655735,-1.6819957434426556
Suriname,B,21.26,21.25365841392289,-0.006341586077112993,0.38,0.3820515039762346,0.0020515039762346032,8.16,8.15243849287807,-0.007561507121929267,0.01,0.008750553610689374,-0.0012494463893106267,0.05,0.045181532501369276,-0.004818467498630727,15.9,15.895561747288374,-0.004438252711626234,5.67,5.6741175762943055,0.004117576294305536,1.86,1.8631791772937392,0.003179177293739066,8.87,8.869219794107856,-0.0007802058921431154,18.91,18.565676965750175,-0.34432303424982535,0.31,0.3073746711242209,-0.0026253288757790982,81.38,81.01721042874793,-0.36278957125206546
Swaziland,A,2188.45,2186.812842317855,-1.6371576821447889,175.74,175.26198238240133,-0.478017617598681,964.71,962.9346017198358,-1.7753982801642678,4.93,4.929632285553442,-0.0003677144465576987,25.39,25.390549576438886,0.0005495764388854241,1361.4,1361.462571537436,0.06257153743581512,450.17,450.18235268427475,0.012352684274731018,248.45,248.04162781210158,-0.4083721878984079,1009.12,1007.8321331055419,-1.2878668944581477,1521.64,1494.5886429718184,-27.051357028181656,23.9,23.91744131985048,0.01744131985048014,7973.9,7941.354377713108,-32.54562228689156
Sweden,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syrian Arab Republic,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,A,85.59,85.50032554782514,-0.08967445217486159,10.75,10.721607519144685,-0.028392480855314872,42.58,42.47996609690439,-0.100033903095607,0.3,0.3029935968489508,0.002993596848950786,1.56,1.5644398803539434,0.004439880353943382,43.65,43.65773617652482,0.007736176524822724,13.5,13.501026607448358,0.001026607448357808,11.55,11.526496837042341,-0.02350316295765964,43.38,43.30262136802387,-0.07737863197613137,45.93,45.065476008396345,-0.8645239916036545,0.78,0.7762468898887455,-0.003753110111254565,299.58,298.3989365284016,-1.1810634715984065
Tanzania,A,4516.53,4517.571450585898,1.0414505858980192,18.04,18.048578411428622,0.008578411428622701,1680.14,1680.4645394677873,0.32453946778719,0.0,0.0,0.0,0.0,0.0,0.0,3493.68,3494.3365292925077,0.656529292507912,1271.96,1272.1865794070636,0.22657940706358204,379.2,379.4546590100418,0.2546590100417916,1844.66,1844.9731305863452,0.31313058634509616,4219.16,4139.466352253032,-79.69364774696805,70.95,70.99371110406801,0.04371110406800938,17494.3,17417.495530118173,-76.80446988182666
Thailand,A,11191.26,11191.592948355938,0.33294835593733296,54.65,54.63807487274448,-0.011925127255516088,4124.47,4124.356515444338,-0.11348455566258053,0.35,0.35188495347539156,0.001884953475391582,1.82,1.8168794992319024,-0.003120500768097667,8716.23,8716.192479630618,-0.03752036938203673,3134.06,3134.0178592569587,-0.0421407430412728,906.19,906.6078864501542,0.4178864501541284,4536.34,4536.1626927878115,-0.17730721218867984,10447.96,10258.586285583333,-189.3737144166662,166.87,166.9517339655704,0.08173396557040746,43280.2,43091.27524080017,-188.92475919982826
The Former Yugoslav Republic of Macedonia,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timor-Leste,A,4.05,4.048354792518023,-0.0016452074819763851,0.02,0.01645355994806772,-0.0035464400519322793,1.51,1.512162656965454,0.002162656965454035,0.0,0.0,0.0,0.0,0.0,0.0,3.12,3.1205123854702737,0.0005123854702735464,1.14,1.140442803494911,0.0004428034949111037,0.34,0.3450352089421063,0.005035208942106295,1.66,1.6585460362330655,-0.0014539637669344074,3.78,3.7041255264293538,-0.07587447357064603,0.06,0.06470396536749003,0.004703965367490029,15.68,15.610336935368748,-0.06966306463125171
Togo,A,809.51,809.096500412763,-0.41349958723697,47.43,47.29447349311365,-0.13552650688635026,335.81,335.3331545173186,-0.47684548268142635,1.34,1.3412037871268425,0.0012037871268424372,6.86,6.864560583409632,0.004560583409631391,544.0,544.0323838504629,0.032383850462906594,187.11,187.12389350644247,0.013893506442457237,87.29,87.19454332195464,-0.09545667804536606,356.15,355.804870181097,-0.3451298189029899,626.78,615.0980468257117,-11.68195317428831,10.34,10.347215938615891,0.007215938615891204,3012.62,2999.5308464180166,-13.089153581983282
Tokelau,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,A,0.12,0.1244707209067444,0.004470720906744399,0.0,0.0004968553875182678,0.0004968553875182678,0.05,0.04629134540159369,-0.0037086545984063093,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09629483370654873,-0.003705166293451273,0.04,0.03505128797530268,-0.0049487120246973215,0.01,0.010447259325819271,0.00044725932581927107,0.05,0.0508255217300688,0.0008255217300687998,0.12,0.11406130934440369,-0.00593869065559631,0.0,0.001954394119610272,0.001954394119610272,0.48,0.4798935278976098,-0.00010647210239017602
Trinidad and Tobago,B,148.29,148.28128875019368,-0.008711249806310661,3.68,3.669683236752585,-0.01031676324741504,57.79,57.75999898093555,-0.030001019064449963,0.09,0.09054986790761581,0.0005498679076158114,0.47,0.467534053487198,-0.002465946512801964,108.96,108.97026882618874,0.010268826188749358,38.54,38.538848929963265,-0.00115107003673387,13.31,13.306041190850966,-0.003958809149034792,62.58,62.557637105923654,-0.02236289407634473,128.74,126.4160827664083,-2.3239172335917146,2.06,2.0644144805500972,0.004414480550097188,564.51,562.1223481891616,-2.387651810838406
Tunisia,A,48.46,48.47097857328139,0.010978573281391846,0.2,0.19635397684582698,-0.0036460231541730337,18.09,18.09097158450186,0.0009715845018618552,0.0,0.0,0.0,0.0,0.0,0.0,37.38,37.38683945752701,0.006839457527007653,13.65,13.653767883440572,0.0037678834405721062,4.12,4.119628046694487,-0.00037195330551309524,19.84,19.846076510624275,0.0060765106242755,45.23,44.36187924599514,-0.8681207540048561,0.77,0.7722024418761914,0.002202441876191341,187.74,186.89869772078677,-0.8413022792132381
Turkey,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,A,59920.99,59876.13313642213,-44.856863577864715,4624.63,4611.820548610722,-12.809451389278365,26052.85,26005.32613125774,-47.52386874225704,130.62,130.68144603795847,0.061446037958461375,671.58,671.6354991168562,0.05549911685614006,37853.5,37853.923379309585,0.42337930958456127,12631.2,12631.164262688359,-0.035737311642151326,6813.7,6802.919568426972,-10.780431573028181,27316.3,27281.46085221575,-34.83914778424878,42585.22,41812.46172546148,-772.7582745385225,681.53,681.8854707325755,0.3554707325755544,219282.13,218359.41202028014,-922.7179797198623
Ukraine,A,2939.45,2939.447591911512,-0.002408088487754867,42.01,41.92779661927787,-0.0822033807221274,1125.13,1124.8867976325187,-0.24320236748144453,0.89,0.8889642138172834,-0.0010357861827166026,4.58,4.57671591293875,-0.0032840870612504958,2206.08,2206.228696394691,0.14869639469088725,798.45,798.4976453515965,0.047645351596429464,262.35,262.3988357859655,0.04883578596547977,1225.11,1224.9293135852429,-0.18068641475701952,2649.11,2598.1118364541667,-50.99816354583345,45.13,45.15634363551166,0.026343635511658192,11298.28,11247.05053749724,-51.229462502760725
United Arab Emirates,A,27.44,27.44036046101494,0.00036046101493880656,0.11,0.10953492380519972,-0.00046507619480028184,10.21,10.205220912930768,-0.004779087069232801,0.0,0.0,0.0,0.0,0.0,0.0,21.23,21.228807290518493,-0.0011927094815078476,7.73,7.7272789107227515,-0.0027210892772489004,2.3,2.3031646289328047,0.0031646289328048915,11.2,11.204808863741913,0.004808863741914138,25.63,25.14553961176725,-0.4844603882327476,0.43,0.4308585885444801,0.0008585885444801211,106.28,105.7955741919786,-0.484425808021399
United Kingdom of Great Britain and Northern Ireland,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,B,754.58,754.6168773389558,0.0368773389557191,3.01,3.0122382057944384,0.0022382057944385636,280.64,280.6461653013281,0.006165301328110218,0.0,0.0,0.0,0.0,0.0,0.0,583.8,583.7975885907515,-0.002411409248452401,212.5,212.5021313120569,0.002131312056889101,63.31,63.337611863810196,0.027611863810193427,308.14,308.1350876548958,-0.00491234510417371,704.94,691.5087215342281,-13.431278465771925,11.84,11.848720541555156,0.008720541555156558,2922.77,2909.4051423433757,-13.364857656624281
Uruguay,B,27.27,27.263711906915045,-0.0062880930849544825,0.4,0.403769355390994,0.003769355390993989,10.35,10.348749266605564,-0.0012507333944355992,0.01,0.008730336240292291,-0.001269663759707709,0.05,0.04507714461709049,-0.004922855382909513,20.61,20.61032528431768,0.00032528431767886445,7.36,7.363169177492645,0.0031691774926443372,2.34,2.3387554250456426,-0.0012445749543572582,11.29,11.289695832533978,-0.00030416746602135447,24.56,24.106821611662667,-0.4531783883373315,0.4,0.3956464767916546,-0.004353523208345422,104.63,104.17445181761326,-0.45554818238673533
US Virgin Islands,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,A,142.34,142.34686684963722,0.00686684963721973,1.47,1.4694010093719254,-0.0005989906280745583,54.04,54.03771634109533,-0.002283658904666197,0.03,0.026072174493972776,-0.003927825506027223,0.13,0.13461785981652882,0.004617859816528819,107.87,107.87802883986951,0.008028839869510307,39.18,39.18698011316824,0.0069801131682396544,12.46,12.464563438584587,0.004563438584586521,59.0,58.99649269982092,-0.00350730017908063,129.93,127.42409722154154,-2.505902778458463,2.22,2.217285129251409,-0.002714870748591114,548.66,546.1821216766513,-2.4778783233487047
Vanuatu,A,16.68,16.676453876639794,-0.0035461233602056552,0.07,0.06656815267838159,-0.003431847321618414,6.2,6.202064878017829,0.0020648780178289527,0.0,0.0,0.0,0.0,0.0,0.0,12.9,12.901478686454256,0.001478686454255751,4.7,4.6961340223528945,-0.0038659776471057228,1.4,1.3997126152651682,-0.00028738473483169713,6.81,6.809548966320158,-0.0004510336798420056,15.58,15.281812064189825,-0.29818793581017466,0.26,0.26184763095310987,0.0018476309531098578,64.59,64.29562089287141,-0.2943791071285915
Venezuela,B,629.35,629.4136473145509,0.06364731455084893,2.24,2.244011941416257,0.004011941416256715,227.14,227.15178921747437,0.011789217474387215,0.0,0.0,0.0,0.0,0.0,0.0,498.04,498.06440407756605,0.024404077566032356,176.23,176.23665367510762,0.006653675107628487,47.9,47.92352418569773,0.02352418569773107,250.81,250.82259970397598,0.012599703975979537,592.26,582.2629706844347,-9.997029315565328,8.83,8.839773022418733,0.00977302241873268,2432.81,2422.959373822642,-9.850626177357753
Viet Nam,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wallis and Futuna Islands,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bank and Gaza Strip,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,A,7.77,7.769791382106517,-0.0002086178934828098,0.62,0.6144449952772805,-0.005555004722719525,3.37,3.366532549298151,-0.003467450701849284,0.02,0.017746366899629162,-0.002253633100370838,0.09,0.09080373702045093,0.0008037370204509314,4.89,4.888183699621771,-0.0018163003782287745,1.65,1.6528593469227675,0.0028593469227675694,0.93,0.9279140608934155,-0.0020859391065845,3.53,3.5265305294398437,-0.003469470560156118,5.54,5.433367730723794,-0.10663226927620606,0.1,0.09535290251136613,-0.004647097488633872,28.51,28.383527300714984,-0.12647269928501714
Zambia,A,20236.2,20208.43818371698,-27.7618162830222,2806.44,2798.442831803566,-7.997168196433904,9888.28,9858.987921536545,-29.292078463455255,81.24,81.27594813358405,0.03594813358405702,417.56,417.5966575291575,0.03665752915748044,10325.48,10326.474694865889,0.9946948658889596,3075.17,3075.442528426608,0.27252842660800525,2842.7,2835.3500462442034,-7.349953755796378,10049.21,10028.009204749647,-21.200795250351803,10586.87,10401.732583892255,-185.1374161077456,164.16,164.2586455571243,0.09864555712431411,70473.31,70196.00924645556,-277.300753544434
Zimbabwe,A,52929.81,52880.71625389999,-49.09374610000668,5400.58,5385.591257655218,-14.988742344781713,24512.04,24457.92984710209,-54.110152897912485,152.77,152.8422035948237,0.07220359482369076,787.39,787.4558667146142,0.06586671461423066,30429.67,30433.4572493243,3.7872493243012286,9741.31,9742.465123327423,1.1551233274240076,6523.24,6510.20781072757,-13.032189272429605,25328.34,25289.377406381056,-38.962593618944084,33087.55,32499.82337546744,-587.7266245325627,521.85,522.1753001426717,0.3253001426717219,189414.55,188662.0416943372,-752.5083056627773
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
Sources / More details,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,3892.52,0.0,-3892.52,,0.0,
WHO groupings (A & B):,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,2211955.58,0.0,-2211955.58,,0.0,
Antiretroviral coverage:,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,68470.08,0.0,-68470.08,,0.0,
Regimen breakdowns,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,194717.92,0.0,-194717.92,,0.0,
Drugs and manufacturers,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,38879.91,0.0,-38879.91,,0.0,
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,121820.7,0.0,-121820.7,,0.0,
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
